CALENDAR_DATE,PRICE,QUANTITY,SELL_ID,SELL_CATEGORY,YEAR,HOLIDAY,IS_WEEKEND,IS_SCHOOLBREAK,AVERAGE_TEMPERATURE,IS_OUTDOOR,IS_LABOR_DAY
2012-11-09,12.49,22,2052,2,2012,,0,0,46.4,1,0.0
2012-11-09,12.42,44,2053,2,2012,,0,0,46.4,1,0.0
2012-11-10,12.35,20,2051,2,2012,,1,0,48.2,1,0.0
2012-11-10,12.49,18,2052,2,2012,,1,0,48.2,1,0.0
2012-11-10,12.42,32,2053,2,2012,,1,0,48.2,1,0.0
2012-11-11,12.35,22,2051,2,2012,,1,0,50.0,1,0.0
2012-11-11,12.49,18,2052,2,2012,,1,0,50.0,1,0.0
2012-11-11,12.42,32,2053,2,2012,,1,0,50.0,1,0.0
2012-11-12,12.35,28,2051,2,2012,,0,0,46.4,1,0.0
2012-11-12,12.49,20,2052,2,2012,,0,0,46.4,1,0.0
2012-11-12,12.42,44,2053,2,2012,,0,0,46.4,1,0.0
2012-11-13,12.35,32,2051,2,2012,,0,0,42.8,1,0.0
2012-11-13,12.49,18,2052,2,2012,,0,0,42.8,1,0.0
2012-11-13,12.42,50,2053,2,2012,,0,0,42.8,1,0.0
2012-11-14,12.35,34,2051,2,2012,,0,0,44.6,1,0.0
2012-11-14,12.49,18,2052,2,2012,,0,0,44.6,1,0.0
2012-11-14,12.42,44,2053,2,2012,,0,0,44.6,1,0.0
2012-11-15,12.35,36,2051,2,2012,,0,0,44.6,1,0.0
2012-11-15,12.49,16,2052,2,2012,,0,0,44.6,1,0.0
2012-11-15,12.42,48,2053,2,2012,,0,0,44.6,1,0.0
2012-11-16,12.35,34,2051,2,2012,,0,0,46.4,1,0.0
2012-11-16,12.49,18,2052,2,2012,,0,0,46.4,1,0.0
2012-11-16,12.42,44,2053,2,2012,,0,0,46.4,1,0.0
2012-11-17,12.35,26,2051,2,2012,,1,0,41.0,1,0.0
2012-11-17,12.49,20,2052,2,2012,,1,0,41.0,1,0.0
2012-11-17,12.42,34,2053,2,2012,,1,0,41.0,1,0.0
2012-11-18,12.35,18,2051,2,2012,,1,0,44.6,1,0.0
2012-11-18,12.49,20,2052,2,2012,,1,0,44.6,1,0.0
2012-11-18,12.42,30,2053,2,2012,,1,0,44.6,1,0.0
2012-11-19,12.35,34,2051,2,2012,,0,0,37.4,1,0.0
2012-11-19,12.49,20,2052,2,2012,,0,0,37.4,1,0.0
2012-11-19,12.42,48,2053,2,2012,,0,0,37.4,1,0.0
2012-11-20,12.35,36,2051,2,2012,,0,0,37.4,1,0.0
2012-11-20,12.49,22,2052,2,2012,,0,0,37.4,1,0.0
2012-11-20,12.42,44,2053,2,2012,,0,0,37.4,1,0.0
2012-11-21,12.35,36,2051,2,2012,,0,0,41.0,1,0.0
2012-11-21,12.49,22,2052,2,2012,,0,0,41.0,1,0.0
2012-11-21,12.42,48,2053,2,2012,,0,0,41.0,1,0.0
2012-11-22,12.35,32,2051,2,2012,,0,0,39.2,1,0.0
2012-11-22,12.49,22,2052,2,2012,,0,0,39.2,1,0.0
2012-11-22,12.42,48,2053,2,2012,,0,0,39.2,1,0.0
2012-11-23,12.35,28,2051,2,2012,,0,0,33.8,1,0.0
2012-11-23,12.49,16,2052,2,2012,,0,0,33.8,1,0.0
2012-11-23,12.42,50,2053,2,2012,,0,0,33.8,1,0.0
2012-11-24,12.35,20,2051,2,2012,,1,0,35.6,1,0.0
2012-11-24,12.49,12,2052,2,2012,,1,0,35.6,1,0.0
2012-11-24,12.42,32,2053,2,2012,,1,0,35.6,1,0.0
2012-11-25,12.35,24,2051,2,2012,,1,0,37.4,1,0.0
2012-11-25,12.49,20,2052,2,2012,,1,0,37.4,1,0.0
2012-11-25,12.42,36,2053,2,2012,,1,0,37.4,1,0.0
2012-11-26,12.35,32,2051,2,2012,,0,0,39.2,1,0.0
2012-11-26,12.49,18,2052,2,2012,,0,0,39.2,1,0.0
2012-11-26,12.42,48,2053,2,2012,,0,0,39.2,1,0.0
2012-11-27,12.35,36,2051,2,2012,,0,0,37.4,1,0.0
2012-11-27,12.49,18,2052,2,2012,,0,0,37.4,1,0.0
2012-11-27,12.42,44,2053,2,2012,,0,0,37.4,1,0.0
2012-11-28,12.35,30,2051,2,2012,,0,0,35.6,1,0.0
2012-11-28,12.49,20,2052,2,2012,,0,0,35.6,1,0.0
2012-11-28,12.42,44,2053,2,2012,,0,0,35.6,1,0.0
2012-11-29,12.35,32,2051,2,2012,,0,0,32.0,1,0.0
2012-11-29,12.49,20,2052,2,2012,,0,0,32.0,1,0.0
2012-11-29,12.42,44,2053,2,2012,,0,0,32.0,1,0.0
2012-11-30,12.35,28,2051,2,2012,,0,0,32.0,1,0.0
2012-11-30,12.49,18,2052,2,2012,,0,0,32.0,1,0.0
2012-11-30,12.42,48,2053,2,2012,,0,0,32.0,1,0.0
2012-12-01,12.35,22,2051,2,2012,,1,0,33.8,1,0.0
2012-12-01,12.49,20,2052,2,2012,,1,0,33.8,1,0.0
2012-12-01,12.42,32,2053,2,2012,,1,0,33.8,1,0.0
2012-12-02,12.35,26,2051,2,2012,,1,0,32.0,1,0.0
2012-12-02,12.49,14,2052,2,2012,,1,0,32.0,1,0.0
2012-12-02,12.42,36,2053,2,2012,,1,0,32.0,1,0.0
2012-12-03,12.35,32,2051,2,2012,,0,0,32.0,1,0.0
2012-12-03,12.49,20,2052,2,2012,,0,0,32.0,1,0.0
2012-12-03,12.42,48,2053,2,2012,,0,0,32.0,1,0.0
2012-12-04,12.35,32,2051,2,2012,,0,0,33.8,1,0.0
2012-12-04,12.49,18,2052,2,2012,,0,0,33.8,1,0.0
2012-12-04,12.42,44,2053,2,2012,,0,0,33.8,1,0.0
2012-12-05,12.35,28,2051,2,2012,,0,0,32.0,1,0.0
2012-12-05,12.49,20,2052,2,2012,,0,0,32.0,1,0.0
2012-12-05,12.42,50,2053,2,2012,,0,0,32.0,1,0.0
2012-12-06,12.35,34,2051,2,2012,,0,0,32.0,1,0.0
2012-12-06,12.49,22,2052,2,2012,,0,0,32.0,1,0.0
2012-12-06,12.42,44,2053,2,2012,,0,0,32.0,1,0.0
2012-12-07,12.35,40,2051,2,2012,,0,0,30.2,0,0.0
2012-12-07,12.49,24,2052,2,2012,,0,0,30.2,0,0.0
2012-12-07,12.42,58,2053,2,2012,,0,0,30.2,0,0.0
2012-12-08,12.35,26,2051,2,2012,,1,0,24.8,0,0.0
2012-12-08,12.49,22,2052,2,2012,,1,0,24.8,0,0.0
2012-12-08,12.42,44,2053,2,2012,,1,0,24.8,0,0.0
2012-12-09,12.35,20,2051,2,2012,,1,0,28.4,1,0.0
2012-12-09,12.49,18,2052,2,2012,,1,0,28.4,1,0.0
2012-12-09,12.42,38,2053,2,2012,,1,0,28.4,1,0.0
2012-12-10,12.35,34,2051,2,2012,,0,0,32.0,1,0.0
2012-12-10,12.49,20,2052,2,2012,,0,0,32.0,1,0.0
2012-12-10,12.42,52,2053,2,2012,,0,0,32.0,1,0.0
2012-12-11,12.35,36,2051,2,2012,,0,0,33.8,1,0.0
2012-12-11,12.49,20,2052,2,2012,,0,0,33.8,1,0.0
2012-12-11,12.42,50,2053,2,2012,,0,0,33.8,1,0.0
2012-12-12,12.35,36,2051,2,2012,,0,0,35.6,1,0.0
2012-12-12,12.49,16,2052,2,2012,,0,0,35.6,1,0.0
2012-12-12,12.42,50,2053,2,2012,,0,0,35.6,1,0.0
2012-12-13,12.35,28,2051,2,2012,,0,0,32.0,1,0.0
2012-12-13,12.49,20,2052,2,2012,,0,0,32.0,1,0.0
2012-12-13,12.42,46,2053,2,2012,,0,0,32.0,1,0.0
2012-12-14,12.35,40,2051,2,2012,,0,0,28.4,0,0.0
2012-12-14,12.49,22,2052,2,2012,,0,0,28.4,0,0.0
2012-12-14,12.42,52,2053,2,2012,,0,0,28.4,0,0.0
2012-12-15,12.35,22,2051,2,2012,,1,0,24.8,0,0.0
2012-12-15,12.49,22,2052,2,2012,,1,0,24.8,0,0.0
2012-12-15,12.42,38,2053,2,2012,,1,0,24.8,0,0.0
2012-12-16,12.35,24,2051,2,2012,,1,0,26.6,0,0.0
2012-12-16,12.49,14,2052,2,2012,,1,0,26.6,0,0.0
2012-12-16,12.42,44,2053,2,2012,,1,0,26.6,0,0.0
2012-12-17,12.35,36,2051,2,2012,,0,0,26.6,0,0.0
2012-12-17,12.49,28,2052,2,2012,,0,0,26.6,0,0.0
2012-12-17,12.42,52,2053,2,2012,,0,0,26.6,0,0.0
2012-12-18,12.35,38,2051,2,2012,,0,0,28.4,0,0.0
2012-12-18,12.49,28,2052,2,2012,,0,0,28.4,0,0.0
2012-12-18,12.42,58,2053,2,2012,,0,0,28.4,0,0.0
2012-12-19,12.35,28,2051,2,2012,,0,0,30.2,1,0.0
2012-12-19,12.49,20,2052,2,2012,,0,0,30.2,1,0.0
2012-12-19,12.42,46,2053,2,2012,,0,0,30.2,1,0.0
2012-12-20,12.35,32,2051,2,2012,,0,0,30.2,1,0.0
2012-12-20,12.49,18,2052,2,2012,,0,0,30.2,1,0.0
2012-12-20,12.42,44,2053,2,2012,,0,0,30.2,1,0.0
2012-12-21,12.35,38,2051,2,2012,,0,0,28.4,0,0.0
2012-12-21,12.49,20,2052,2,2012,,0,0,28.4,0,0.0
2012-12-21,12.42,58,2053,2,2012,,0,0,28.4,0,0.0
2012-12-22,12.35,28,2051,2,2012,,1,0,28.4,0,0.0
2012-12-22,12.49,18,2052,2,2012,,1,0,28.4,0,0.0
2012-12-22,12.42,38,2053,2,2012,,1,0,28.4,0,0.0
2012-12-23,12.35,22,2051,2,2012,,1,0,30.2,1,0.0
2012-12-23,12.49,20,2052,2,2012,,1,0,30.2,1,0.0
2012-12-23,12.42,38,2053,2,2012,,1,0,30.2,1,0.0
2012-12-24,12.35,38,2051,2,2012,,0,0,30.2,0,0.0
2012-12-24,12.49,28,2052,2,2012,,0,0,30.2,0,0.0
2012-12-24,12.42,56,2053,2,2012,,0,0,30.2,0,0.0
2012-12-25,12.35,40,2051,2,2012,,0,0,30.2,0,0.0
2012-12-25,12.49,22,2052,2,2012,,0,0,30.2,0,0.0
2012-12-25,12.42,58,2053,2,2012,,0,0,30.2,0,0.0
2012-12-26,12.35,34,2051,2,2012,,0,0,30.2,1,0.0
2012-12-26,12.49,16,2052,2,2012,,0,0,30.2,1,0.0
2012-12-26,12.42,48,2053,2,2012,,0,0,30.2,1,0.0
2012-12-27,13.13,24,2051,2,2012,,0,0,30.2,1,0.0
2012-12-27,12.64,18,2052,2,2012,,0,0,30.2,1,0.0
2012-12-27,13.41,42,2053,2,2012,,0,0,30.2,1,0.0
2012-12-28,13.13,32,2051,2,2012,,0,0,30.2,0,0.0
2012-12-28,12.64,24,2052,2,2012,,0,0,30.2,0,0.0
2012-12-28,13.41,52,2053,2,2012,,0,0,30.2,0,0.0
2012-12-29,13.13,26,2051,2,2012,,1,0,26.6,1,0.0
2012-12-29,12.64,16,2052,2,2012,,1,0,26.6,1,0.0
2012-12-29,13.41,32,2053,2,2012,,1,0,26.6,1,0.0
2012-12-30,13.13,24,2051,2,2012,,1,0,28.4,1,0.0
2012-12-30,12.64,14,2052,2,2012,,1,0,28.4,1,0.0
2012-12-30,13.41,28,2053,2,2012,,1,0,28.4,1,0.0
2012-12-31,13.13,38,2051,2,2012,,0,0,30.2,0,0.0
2012-12-31,12.64,22,2052,2,2012,,0,0,30.2,0,0.0
2012-12-31,13.41,54,2053,2,2012,,0,0,30.2,0,0.0
2013-01-01,13.13,22,2051,2,2013,New Year,0,0,30.2,1,0.0
2013-01-01,12.64,16,2052,2,2013,New Year,0,0,30.2,1,0.0
2013-01-01,13.41,30,2053,2,2013,New Year,0,0,30.2,1,0.0
2013-01-02,13.13,28,2051,2,2013,New Year,0,0,28.4,0,0.0
2013-01-02,12.64,16,2052,2,2013,New Year,0,0,28.4,0,0.0
2013-01-02,13.41,40,2053,2,2013,New Year,0,0,28.4,0,0.0
2013-01-03,13.13,28,2051,2,2013,New Year,0,0,26.6,0,0.0
2013-01-03,12.64,14,2052,2,2013,New Year,0,0,26.6,0,0.0
2013-01-03,13.41,40,2053,2,2013,New Year,0,0,26.6,0,0.0
2013-01-04,13.13,30,2051,2,2013,,0,0,24.8,0,0.0
2013-01-04,12.64,28,2052,2,2013,,0,0,24.8,0,0.0
2013-01-04,13.41,48,2053,2,2013,,0,0,24.8,0,0.0
2013-01-05,13.13,20,2051,2,2013,,1,0,26.6,0,0.0
2013-01-05,12.64,16,2052,2,2013,,1,0,26.6,0,0.0
2013-01-05,13.41,32,2053,2,2013,,1,0,26.6,0,0.0
2013-01-06,13.13,24,2051,2,2013,,1,0,26.6,0,0.0
2013-01-06,12.64,16,2052,2,2013,,1,0,26.6,0,0.0
2013-01-06,13.41,40,2053,2,2013,,1,0,26.6,0,0.0
2013-01-07,13.13,32,2051,2,2013,,0,0,26.6,0,0.0
2013-01-07,12.64,24,2052,2,2013,,0,0,26.6,0,0.0
2013-01-07,13.41,52,2053,2,2013,,0,0,26.6,0,0.0
2013-01-08,13.13,36,2051,2,2013,,0,0,26.6,0,0.0
2013-01-08,12.64,20,2052,2,2013,,0,0,26.6,0,0.0
2013-01-08,13.41,48,2053,2,2013,,0,0,26.6,0,0.0
2013-01-09,13.13,34,2051,2,2013,,0,0,28.4,0,0.0
2013-01-09,12.64,26,2052,2,2013,,0,0,28.4,0,0.0
2013-01-09,13.41,50,2053,2,2013,,0,0,28.4,0,0.0
2013-01-10,13.13,32,2051,2,2013,,0,0,28.4,0,0.0
2013-01-10,12.64,24,2052,2,2013,,0,0,28.4,0,0.0
2013-01-10,13.41,48,2053,2,2013,,0,0,28.4,0,0.0
2013-01-11,13.13,36,2051,2,2013,,0,0,24.8,0,0.0
2013-01-11,12.64,24,2052,2,2013,,0,0,24.8,0,0.0
2013-01-11,13.41,54,2053,2,2013,,0,0,24.8,0,0.0
2013-01-12,13.13,22,2051,2,2013,,1,0,28.4,0,0.0
2013-01-12,12.64,18,2052,2,2013,,1,0,28.4,0,0.0
2013-01-12,13.41,40,2053,2,2013,,1,0,28.4,0,0.0
2013-01-13,13.13,26,2051,2,2013,,1,0,30.2,0,0.0
2013-01-13,12.64,18,2052,2,2013,,1,0,30.2,0,0.0
2013-01-13,13.41,32,2053,2,2013,,1,0,30.2,0,0.0
2013-01-14,13.13,36,2051,2,2013,,0,1,30.2,0,0.0
2013-01-14,12.64,26,2052,2,2013,,0,1,30.2,0,0.0
2013-01-14,13.41,48,2053,2,2013,,0,1,30.2,0,0.0
2013-01-15,13.13,32,2051,2,2013,,0,1,30.2,0,0.0
2013-01-15,12.64,26,2052,2,2013,,0,1,30.2,0,0.0
2013-01-15,13.41,50,2053,2,2013,,0,1,30.2,0,0.0
2013-01-16,13.13,32,2051,2,2013,,0,1,30.2,1,0.0
2013-01-16,12.64,24,2052,2,2013,,0,1,30.2,1,0.0
2013-01-16,13.41,46,2053,2,2013,,0,1,30.2,1,0.0
2013-01-17,13.13,26,2051,2,2013,,0,1,30.2,1,0.0
2013-01-17,12.64,22,2052,2,2013,,0,1,30.2,1,0.0
2013-01-17,13.41,42,2053,2,2013,,0,1,30.2,1,0.0
2013-01-18,13.13,32,2051,2,2013,,0,1,32.0,1,0.0
2013-01-18,12.64,20,2052,2,2013,,0,1,32.0,1,0.0
2013-01-18,13.41,40,2053,2,2013,,0,1,32.0,1,0.0
2013-01-19,13.13,22,2051,2,2013,,1,1,28.4,1,0.0
2013-01-19,12.64,18,2052,2,2013,,1,1,28.4,1,0.0
2013-01-19,13.41,32,2053,2,2013,,1,1,28.4,1,0.0
2013-01-20,13.13,28,2051,2,2013,,1,1,23.0,0,0.0
2013-01-20,12.64,14,2052,2,2013,,1,1,23.0,0,0.0
2013-01-20,13.41,36,2053,2,2013,,1,1,23.0,0,0.0
2013-01-21,13.13,32,2051,2,2013,,0,1,19.4,0,0.0
2013-01-21,12.64,26,2052,2,2013,,0,1,19.4,0,0.0
2013-01-21,13.41,50,2053,2,2013,,0,1,19.4,0,0.0
2013-01-22,13.13,26,2051,2,2013,Luner New Year,0,1,17.6,0,0.0
2013-01-22,12.64,18,2052,2,2013,Luner New Year,0,1,17.6,0,0.0
2013-01-22,13.41,38,2053,2,2013,Luner New Year,0,1,17.6,0,0.0
2013-01-23,13.13,20,2051,2,2013,Luner New Year,0,1,21.2,0,0.0
2013-01-23,12.64,18,2052,2,2013,Luner New Year,0,1,21.2,0,0.0
2013-01-23,13.41,36,2053,2,2013,Luner New Year,0,1,21.2,0,0.0
2013-01-24,13.13,24,2051,2,2013,Luner New Year,0,1,23.0,0,0.0
2013-01-24,12.64,20,2052,2,2013,Luner New Year,0,1,23.0,0,0.0
2013-01-24,13.41,40,2053,2,2013,Luner New Year,0,1,23.0,0,0.0
2013-01-25,13.13,20,2051,2,2013,Luner New Year,0,1,23.0,0,0.0
2013-01-25,12.64,20,2052,2,2013,Luner New Year,0,1,23.0,0,0.0
2013-01-25,13.41,40,2053,2,2013,Luner New Year,0,1,23.0,0,0.0
2013-01-26,13.13,14,2051,2,2013,Luner New Year,1,1,26.6,0,0.0
2013-01-26,12.64,16,2052,2,2013,Luner New Year,1,1,26.6,0,0.0
2013-01-26,13.41,30,2053,2,2013,Luner New Year,1,1,26.6,0,0.0
2013-01-27,13.13,22,2051,2,2013,Luner New Year,1,1,26.6,0,0.0
2013-01-27,12.64,14,2052,2,2013,Luner New Year,1,1,26.6,0,0.0
2013-01-27,13.41,26,2053,2,2013,Luner New Year,1,1,26.6,0,0.0
2013-01-28,13.13,28,2051,2,2013,Luner New Year,0,1,23.0,0,0.0
2013-01-28,12.64,14,2052,2,2013,Luner New Year,0,1,23.0,0,0.0
2013-01-28,13.41,32,2053,2,2013,Luner New Year,0,1,23.0,0,0.0
2013-01-29,13.13,32,2051,2,2013,,0,1,23.0,0,0.0
2013-01-29,12.64,28,2052,2,2013,,0,1,23.0,0,0.0
2013-01-29,13.41,48,2053,2,2013,,0,1,23.0,0,0.0
2013-01-30,13.13,38,2051,2,2013,,0,1,23.0,0,0.0
2013-01-30,12.64,28,2052,2,2013,,0,1,23.0,0,0.0
2013-01-30,13.41,54,2053,2,2013,,0,1,23.0,0,0.0
2013-01-31,13.13,34,2051,2,2013,,0,1,23.0,0,0.0
2013-01-31,12.64,24,2052,2,2013,,0,1,23.0,0,0.0
2013-01-31,13.41,48,2053,2,2013,,0,1,23.0,0,0.0
2013-02-01,13.13,34,2051,2,2013,,0,1,19.4,0,0.0
2013-02-01,12.64,24,2052,2,2013,,0,1,19.4,0,0.0
2013-02-01,13.41,50,2053,2,2013,,0,1,19.4,0,0.0
2013-02-02,13.13,22,2051,2,2013,,1,1,21.2,0,0.0
2013-02-02,12.64,14,2052,2,2013,,1,1,21.2,0,0.0
2013-02-02,13.41,40,2053,2,2013,,1,1,21.2,0,0.0
2013-02-03,13.13,24,2051,2,2013,,1,1,26.6,0,0.0
2013-02-03,12.64,20,2052,2,2013,,1,1,26.6,0,0.0
2013-02-03,13.41,36,2053,2,2013,,1,1,26.6,0,0.0
2013-02-04,13.13,32,2051,2,2013,,0,1,30.2,0,0.0
2013-02-04,12.64,22,2052,2,2013,,0,1,30.2,0,0.0
2013-02-04,13.41,54,2053,2,2013,,0,1,30.2,0,0.0
2013-02-05,13.13,38,2051,2,2013,,0,1,30.2,0,0.0
2013-02-05,12.64,20,2052,2,2013,,0,1,30.2,0,0.0
2013-02-05,13.41,52,2053,2,2013,,0,1,30.2,0,0.0
2013-02-06,13.13,36,2051,2,2013,,0,1,19.4,0,0.0
2013-02-06,12.64,22,2052,2,2013,,0,1,19.4,0,0.0
2013-02-06,13.41,50,2053,2,2013,,0,1,19.4,0,0.0
2013-02-07,13.13,38,2051,2,2013,,0,0,23.0,0,0.0
2013-02-07,12.64,20,2052,2,2013,,0,0,23.0,0,0.0
2013-02-07,13.41,50,2053,2,2013,,0,0,23.0,0,0.0
2013-02-08,13.13,34,2051,2,2013,,0,0,26.6,0,0.0
2013-02-08,12.64,22,2052,2,2013,,0,0,26.6,0,0.0
2013-02-08,13.41,50,2053,2,2013,,0,0,26.6,0,0.0
2013-02-09,13.13,26,2051,2,2013,,1,0,28.4,0,0.0
2013-02-09,12.64,16,2052,2,2013,,1,0,28.4,0,0.0
2013-02-09,13.41,36,2053,2,2013,,1,0,28.4,0,0.0
2013-02-10,13.13,28,2051,2,2013,,1,0,28.4,0,0.0
2013-02-10,12.64,16,2052,2,2013,,1,0,28.4,0,0.0
2013-02-10,13.41,34,2053,2,2013,,1,0,28.4,0,0.0
2013-02-11,13.13,30,2051,2,2013,,0,0,32.0,0,0.0
2013-02-11,12.64,26,2052,2,2013,,0,0,32.0,0,0.0
2013-02-11,13.41,50,2053,2,2013,,0,0,32.0,0,0.0
2013-02-12,13.13,24,2051,2,2013,,0,0,32.0,1,0.0
2013-02-12,12.64,24,2052,2,2013,,0,0,32.0,1,0.0
2013-02-12,13.41,44,2053,2,2013,,0,0,32.0,1,0.0
2013-02-13,13.13,30,2051,2,2013,,0,0,33.8,1,0.0
2013-02-13,12.64,18,2052,2,2013,,0,0,33.8,1,0.0
2013-02-13,13.41,44,2053,2,2013,,0,0,33.8,1,0.0
2013-02-14,13.13,30,2051,2,2013,,0,0,30.2,0,0.0
2013-02-14,12.64,22,2052,2,2013,,0,0,30.2,0,0.0
2013-02-14,13.41,46,2053,2,2013,,0,0,30.2,0,0.0
2013-02-15,13.13,26,2051,2,2013,,0,0,32.0,1,0.0
2013-02-15,12.64,22,2052,2,2013,,0,0,32.0,1,0.0
2013-02-15,13.41,42,2053,2,2013,,0,0,32.0,1,0.0
2013-02-16,13.13,24,2051,2,2013,,1,0,28.4,0,0.0
2013-02-16,12.64,18,2052,2,2013,,1,0,28.4,0,0.0
2013-02-16,13.41,32,2053,2,2013,,1,0,28.4,0,0.0
2013-02-17,13.13,22,2051,2,2013,,1,0,28.4,0,0.0
2013-02-17,12.64,14,2052,2,2013,,1,0,28.4,0,0.0
2013-02-17,13.41,36,2053,2,2013,,1,0,28.4,0,0.0
2013-02-18,13.13,36,2051,2,2013,,0,0,30.2,0,0.0
2013-02-18,12.64,22,2052,2,2013,,0,0,30.2,0,0.0
2013-02-18,13.41,52,2053,2,2013,,0,0,30.2,0,0.0
2013-02-19,13.13,32,2051,2,2013,,0,0,32.0,1,0.0
2013-02-19,12.64,18,2052,2,2013,,0,0,32.0,1,0.0
2013-02-19,13.41,42,2053,2,2013,,0,0,32.0,1,0.0
2013-02-20,13.13,30,2051,2,2013,,0,0,35.6,1,0.0
2013-02-20,12.64,20,2052,2,2013,,0,0,35.6,1,0.0
2013-02-20,13.41,44,2053,2,2013,,0,0,35.6,1,0.0
2013-02-21,13.13,24,2051,2,2013,,0,0,33.8,1,0.0
2013-02-21,12.64,16,2052,2,2013,,0,0,33.8,1,0.0
2013-02-21,13.41,40,2053,2,2013,,0,0,33.8,1,0.0
2013-02-22,13.13,26,2051,2,2013,,0,0,35.6,1,0.0
2013-02-22,12.64,22,2052,2,2013,,0,0,35.6,1,0.0
2013-02-22,13.41,46,2053,2,2013,,0,0,35.6,1,0.0
2013-02-23,13.13,18,2051,2,2013,,1,0,33.8,1,0.0
2013-02-23,12.64,18,2052,2,2013,,1,0,33.8,1,0.0
2013-02-23,13.41,26,2053,2,2013,,1,0,33.8,1,0.0
2013-02-24,13.13,20,2051,2,2013,,1,0,32.0,1,0.0
2013-02-24,12.64,16,2052,2,2013,,1,0,32.0,1,0.0
2013-02-24,13.41,28,2053,2,2013,,1,0,32.0,1,0.0
2013-02-25,13.13,30,2051,2,2013,,0,0,32.0,1,0.0
2013-02-25,12.64,20,2052,2,2013,,0,0,32.0,1,0.0
2013-02-25,13.41,38,2053,2,2013,,0,0,32.0,1,0.0
2013-02-26,13.13,26,2051,2,2013,,0,0,32.0,1,0.0
2013-02-26,12.64,18,2052,2,2013,,0,0,32.0,1,0.0
2013-02-26,13.41,42,2053,2,2013,,0,0,32.0,1,0.0
2013-02-27,13.13,28,2051,2,2013,,0,0,35.6,1,0.0
2013-02-27,12.64,22,2052,2,2013,,0,0,35.6,1,0.0
2013-02-27,13.41,42,2053,2,2013,,0,0,35.6,1,0.0
2013-02-28,13.13,28,2051,2,2013,,0,0,35.6,1,0.0
2013-02-28,12.64,22,2052,2,2013,,0,0,35.6,1,0.0
2013-02-28,13.41,44,2053,2,2013,,0,0,35.6,1,0.0
2013-03-01,15.5,90,2051,2,2013,,0,0,39.2,1,0.0
2013-03-01,15.5,90,2051,2,2013,,0,0,32.0,1,0.0
2013-03-01,13.13,30,2052,2,2013,,0,0,39.2,1,0.0
2013-03-01,13.13,30,2052,2,2013,,0,0,32.0,1,0.0
2013-03-01,13.13,26,2053,2,2013,,0,0,39.2,1,0.0
2013-03-01,13.13,26,2053,2,2013,,0,0,32.0,1,0.0
2013-03-01,12.64,22,2051,2,2013,,0,0,39.2,1,0.0
2013-03-01,12.64,22,2051,2,2013,,0,0,32.0,1,0.0
2013-03-01,13.41,40,2052,2,2013,,0,0,39.2,1,0.0
2013-03-01,13.41,40,2052,2,2013,,0,0,32.0,1,0.0
2013-03-01,13.41,40,2053,2,2013,,0,0,39.2,1,0.0
2013-03-01,13.41,40,2053,2,2013,,0,0,32.0,1,0.0
2013-03-01,15.5,88,2051,2,2013,,0,0,39.2,1,0.0
2013-03-01,15.5,88,2051,2,2013,,0,0,32.0,1,0.0
2013-03-01,13.13,26,2052,2,2013,,0,0,39.2,1,0.0
2013-03-01,13.13,26,2052,2,2013,,0,0,32.0,1,0.0
2013-03-01,13.13,24,2053,2,2013,,0,0,39.2,1,0.0
2013-03-01,13.13,24,2053,2,2013,,0,0,32.0,1,0.0
2013-03-01,12.64,16,2051,2,2013,,0,0,39.2,1,0.0
2013-03-01,12.64,16,2051,2,2013,,0,0,32.0,1,0.0
2013-03-01,13.41,40,2052,2,2013,,0,0,39.2,1,0.0
2013-03-01,13.41,40,2052,2,2013,,0,0,32.0,1,0.0
2013-03-01,13.41,40,2053,2,2013,,0,0,39.2,1,0.0
2013-03-01,13.41,40,2053,2,2013,,0,0,32.0,1,0.0
2013-03-02,13.13,18,2051,2,2013,,1,0,35.6,1,0.0
2013-03-02,12.64,20,2052,2,2013,,1,0,35.6,1,0.0
2013-03-02,13.41,26,2053,2,2013,,1,0,35.6,1,0.0
2013-03-03,13.13,22,2051,2,2013,,1,0,33.8,1,0.0
2013-03-03,12.64,20,2052,2,2013,,1,0,33.8,1,0.0
2013-03-03,13.41,34,2053,2,2013,,1,0,33.8,1,0.0
2013-03-04,13.13,30,2051,2,2013,,0,0,35.6,1,0.0
2013-03-04,12.64,20,2052,2,2013,,0,0,35.6,1,0.0
2013-03-04,13.41,42,2053,2,2013,,0,0,35.6,1,0.0
2013-03-05,13.13,28,2051,2,2013,,0,0,35.6,1,0.0
2013-03-05,12.64,24,2052,2,2013,,0,0,35.6,1,0.0
2013-03-05,13.41,42,2053,2,2013,,0,0,35.6,1,0.0
2013-03-06,13.13,30,2051,2,2013,,0,0,39.2,1,0.0
2013-03-06,12.64,22,2052,2,2013,,0,0,39.2,1,0.0
2013-03-06,13.41,44,2053,2,2013,,0,0,39.2,1,0.0
2013-03-07,13.13,28,2051,2,2013,,0,0,39.2,1,0.0
2013-03-07,12.64,18,2052,2,2013,,0,0,39.2,1,0.0
2013-03-07,13.41,44,2053,2,2013,,0,0,39.2,1,0.0
2013-03-08,13.13,28,2051,2,2013,,0,0,32.0,1,0.0
2013-03-08,12.64,20,2052,2,2013,,0,0,32.0,1,0.0
2013-03-08,13.41,44,2053,2,2013,,0,0,32.0,1,0.0
2013-03-09,13.13,22,2051,2,2013,,1,0,33.8,1,0.0
